capability_id,capability_name,gap_type,source_or_algorithm,runtime_service,endpoint_or_contract,data_state,coverage_state,origin_classification,required_action
CAP-B788299F2D07,Home,UNKNOWN_DATA,frontend/user-portal-vite/src/pages/Home.jsx::Home,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-B7B141CE6F45,Activate Subscription,NO_UI_MAPPING,backend/ndsp_nowpayments.cjs::activateSubscription,DISCOVERY_REQUIRED,GET /nowpayments/health|POST /checkout/create|GET /webhooks/nowpayments|POST /webhooks/nowpayments,REAL_LIVE,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-B800EB18EDBC,Ndsp Api Compat Gateway,NO_UI_MAPPING,backend/auth_api/ndsp_api_compat_gateway.cjs,ndsp-api-compat.service,GET /api/account/trial,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-B81607E6BCDB,Frontend Contract,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /admin/health,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-B83349ABA2F4,Create Ndspservice,NO_UI_MAPPING,backend/framework/bootstrap/createNDSPService.cjs::createNDSPService,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-B8932BB3693A,Server,NO_UI_MAPPING,backend/server.js,DISCOVERY_REQUIRED,POST /admin/upgrade-requests/:id/review,REAL_SNAPSHOT,API_CONNECTED,LOCAL_MODIFIED,Map capability to an approved screen and visible component
CAP-B89CF4208B10,Grade From Score,NO_UI_MAPPING,backend/app/support_layers/quality/decision_quality_stack.py::_grade_from_score,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-B8BBB40ECA07,Ndsp Server And Project Audit En,NO_UI_MAPPING,scripts/audit/ndsp_server_and_project_audit_EN.sh::ndsp_server_and_project_audit_EN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-B9C3A591EABA,Find Quality,NO_UI_MAPPING,backend/app/api/decision_quality_public.py::_find_quality,DISCOVERY_REQUIRED,GET /api/decision/quality|GET /api/decision/quality,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-B9DDB970C292,Resolve Cot Asset Mapping,NO_UI_MAPPING,backend/app/support_layers/cot/cot_asset_mapper.py::resolve_cot_asset_mapping,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-BA6F039AE0E6,Main,NO_UI_MAPPING,backend/services/decision_governance_core/main.cjs,DISCOVERY_REQUIRED,POST /api/governance/submit,REAL_LIVE,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-BAFAADE8019C,Delete User Dependencies,NO_UI_MAPPING,backend/auth_api/ndsp_admin_actions_authoritative.cjs::deleteUserDependencies,ndsp-admin-actions.service,GET /api/admin/users/action/health,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-BC09A0EB4549,User Operational Compat,NO_UI_MAPPING,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/alerts/email/test,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-BD19C45FECD0,Frontend Contract,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /payments/checkout,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-BD59A4FD24BC,Prod Schema,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_13_20260730_103616/work/prod-schema.sql::prod-schema,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-BE5C7B84201D,Ndsp Admin Ui Proxy,NO_UI_MAPPING,backend/auth_api/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/payments,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-BE68902B1F61,Admin Payments,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py::admin_payments,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-BEE94C92751D,Tr,NO_API_CONTRACT,frontend/public-site/src/i18n/locales/tr.ts::tr,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-BF86C171F665,Replay,NO_UI_MAPPING,backend/simulation/canonical_v1/replay.py::replay,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-BFA23B0D6145,Test Nmp Uses Open At Indicator Extreme,NO_UI_MAPPING,backend/layers/canonical_v1/tests/test_logic.py::test_nmp_uses_open_at_indicator_extreme,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-C0DB48DB704F,Ndsp Mobile Unified V94,UNKNOWN_DATA,frontend/ndsp-user-portal-v50/ndsp-mobile-unified-v94.js::ndsp-mobile-unified-v94,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-C1136671790A,Ndsp Telegram Emit V177,NO_UI_MAPPING,scripts/telegram/ndsp_telegram_emit_v177.sh::ndsp_telegram_emit_v177,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-C1531DF84576,Bn,NO_API_CONTRACT,frontend/public-site/src/i18n/locales/bn.ts::bn,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-C1DB36617501,Decision Explanation Contract V129,MOCK_DATA,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::decisionExplanationContractV129,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-C21270C1E795,Server,NO_UI_MAPPING,backend/server.js,DISCOVERY_REQUIRED,POST /upgrade-request,REAL_SNAPSHOT,API_CONNECTED,LOCAL_MODIFIED,Map capability to an approved screen and visible component
CAP-C216A7C8548C,Ndsp Admin Actions Bypass Old Middleware,NO_UI_MAPPING,backend/auth_api/ndsp_admin_actions_bypass_old_middleware.cjs,ndsp-admin-actions.service,GET /api/admin-actions/users/action/health,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C23194415768,Avahi Daemon,NO_UI_MAPPING,{ path=/usr/sbin/avahi-daemon ; argv[]=/usr/sbin/avahi-daemon -s ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },avahi-daemon.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-C231FDE8F33A,Is Decision Request,NO_API_CONTRACT,frontend/ndsp-user-portal-v50/public/ndsp-v82-runtime-contract-bridge.js::isDecisionRequest,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-C250957D114F,Frontend Contract,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /account/trial,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C26418100904,User Operational Compat,NO_UI_MAPPING,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,GET /api/ndsp/compat/health,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C26ABE97D654,Personalization,NO_UI_MAPPING,backend/personalization/canonical_v1/personalization.py::personalization,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-C271CB876D3B,Server,NO_UI_MAPPING,backend/ndsp-live-decision-quality/server.py,ndsp-live-decision-quality.service,GET /api/decision/quality-live,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-C2C16369E0B6,Ndsp V52 Contract,NO_UI_MAPPING,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-v52-contract/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-v52-contract.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-C2F2BCB1164C,Ndsp Canonical Live Runtime V30,NO_UI_MAPPING,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /home/nawaf511/empire-core-new/backend/app/runtime/ndsp_canonical_live_runtime_v30.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-canonical-live-runtime-v30.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-C30ED71E7598,Test Cot No Execution,NO_UI_MAPPING,backend/app/support_layers/cot/test_cot_spine.py::test_cot_no_execution,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C3267E11C8F9,Install Ndsp Backend Not Run,NO_UI_MAPPING,backend/package_reference/install_ndsp_backend_NOT_RUN.sh::install_ndsp_backend_NOT_RUN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C32C78AB47B0,Ndsp Admin Ui Proxy,NO_UI_MAPPING,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/governance,REAL_SNAPSHOT,API_CONNECTED,ON_MAIN,Map capability to an approved screen and visible component
CAP-C357C7744619,Ndsp Safe Backup Before Patch Ar,NO_UI_MAPPING,scripts/backup/ndsp_safe_backup_before_patch_AR.sh::ndsp_safe_backup_before_patch_AR,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-C3C9F07E6EC7,Telegram Routing Admin,PARTIAL_TRACEABILITY,backend/app/api/admin/telegram_routing_admin.py,DISCOVERY_REQUIRED,GET /status,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-C3FB17B62648,Cot Storage,NO_UI_MAPPING,backend/app/support_layers/cot/cot_storage.py::CotStorage,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C4144ADF486E,Load Users,NO_UI_MAPPING,apps/admin-console/ndsp-admin-controls.js::loadUsers,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C4C34759F0EF,Install Ndsp Admin Extension,NO_UI_MAPPING,backend/ndsp_admin_extension.cjs::installNdspAdminExtension,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-C514A0947E28,Frontend Contract,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /me/subscription,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C54CE25C2E75,Ndsp Login To Portal V90,NO_UI_MAPPING,backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/ndsp-login-to-portal-v90.js::ndsp-login-to-portal-v90,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-C55DEBBD7CB7,Ndsp User Login Gateway,NO_UI_MAPPING,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/disable,REAL_SNAPSHOT,API_CONNECTED,ON_MAIN,Map capability to an approved screen and visible component
CAP-C58E98CA2D3A,Ndsp Admin Ui Proxy,NO_UI_MAPPING,backend/auth_api/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,POST /api/admin-ui/alerts/test,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C60CD9D10164,Telegram Routing Internal,NO_UI_MAPPING,backend/app/api/internal/telegram_routing_internal.py,DISCOVERY_REQUIRED,GET /debug-auth,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C622E0A0CB30,Dsp Check Research Labs Readiness,NO_UI_MAPPING,bin/dsp_check_research_labs_readiness.sh::dsp_check_research_labs_readiness,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C6378C3B9CF4,Admin Allowed,NO_UI_MAPPING,backend/ndsp-access-guard-final/server.js::adminAllowed,ndsp-access-guard-final.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C67E25BE8F61,Deliver Alert,NO_UI_MAPPING,backend/app/support_layers/delivery/ndsp_delivery_interfaces.py::deliver_alert,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C68F0519BDC7,List Users,NO_UI_MAPPING,backend/ndsp-access-guard-9024/server.js::listUsers,ndsp-access-guard-9024.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C6909D8B0CA4,App Dl Bvg88,NO_UI_MAPPING,backups/frontend/portal-next_before_v52_0_2_20260725_112448/assets/app-DL-BVG88.js::app-DL-BVG88,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-C7F1F4D0089A,Server,NO_UI_MAPPING,backend/ndsp-telegram-link-listener/server.js::server,ndsp-telegram-link-listener.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C7F7369EFF70,Ro,NO_API_CONTRACT,frontend/public-site/src/i18n/locales/ro.ts::ro,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-C807F0E54F0D,Expected Cot Cycle,NO_UI_MAPPING,backend/layers/canonical_v1/data/cot_validity_gate.py::ExpectedCotCycle,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-C81CE763BBF1,Prod Schema.Canonical,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_6_20260730_082056/work/prod-schema.canonical.sql::prod-schema.canonical,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-C84121300635,Tdl V2 Policy Admin,NO_UI_MAPPING,apps/ndsp-governance-bridge/policies/admin_snapshot/tdl_v2_policy_admin.py,ndsp-governance-bridge.service,POST /timing/enable,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C85D75362012,Admin Only,NO_UI_MAPPING,backend/server.js::adminOnly,DISCOVERY_REQUIRED,GET /health|POST /auth/register|POST /auth/login|GET /me|POST /feedback|POST /upgrade-request|GET /upgrade-requests/me|GET /admin/upgrade-requests|POST /admin/upgrade-requests/:id/review|GET /trial/status|GET /admin/feedback|POST /admin/feedback/:id/review|GET /notifications|POST /notifications/:id/read|GET /admin/notifications|POST /admin/notifications/send|GET /plans|GET /admin/plans|PUT /admin/plans/:id|POST /admin/plans/:id/features|DELETE /admin/plan-features/:id|PUT /admin/plans/:id/layers/:layerKey|GET /admin/stats|PUT /admin/users/:id|DELETE /admin/users/:id|GET /admin/users|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /__retired_api_admin_users_action_legacy|POST /api/auth/2fa/setup/start|GET /api/admin/telegram-routing/status|POST /api/admin/telegram-routing/update|POST /api/admin/telegram-routing/test,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_MODIFIED,Map capability to an approved screen and visible component
CAP-C887E550660D,Ndsp V1 Public Data Quality,NO_UI_MAPPING,backend/ndsp-live-decision-quality/server.py::_ndsp_v1_public_data_quality,ndsp-live-decision-quality.service,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,REAL_SNAPSHOT,SERVICE_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C8A9379D6290,Extract Decision,MOCK_DATA,frontend/ndsp-user-portal-v50/assets/ndsp-portal-v50.js::extractDecision,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-C8C94E7A8122,Frontend Contract,UNKNOWN_DATA,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /auth/login,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-C8F6891BC250,Ndsp Admin Ui Proxy,NO_UI_MAPPING,backend/auth_api/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/users,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C92342987A74,Backtest Engine,NO_UI_MAPPING,backend/app/support_layers/backtest/backtest_engine.py::BacktestEngine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C95B03AE5FFB,Frontend Contract,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /account/activate,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C993C0F2F076,Ndsp Mobile Black Drawer V92,UNKNOWN_DATA,frontend/ndsp-user-portal-v50/ndsp-mobile-black-drawer-v92.js::ndsp-mobile-black-drawer-v92,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-C9B83A923CCA,Apply Runtime Governance,NO_UI_MAPPING,apps/ndsp-governance-bridge/policies/governance_runtime.py::apply_runtime_governance,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,SERVICE_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-C9FA31F19D2B,Is Auth Route,UNKNOWN_DATA,frontend/user-portal-vite/public/assets/ndsp-auth-mobile-ios-fix-v75.js::isAuthRoute,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-CAD48928C8E4,Telegram Routing V2,NO_UI_MAPPING,backend/app/api/admin/telegram_routing_v2.py,DISCOVERY_REQUIRED,POST /test,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-CB2003C612E0,Test Ndsp Python Tdl V2 Keyerror Fix,NO_UI_MAPPING,tests/test_ndsp_python_tdl_v2_keyerror_fix.py::test_ndsp_python_tdl_v2_keyerror_fix,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-CB8C86581F19,Ndsp Password Reset Module,NO_UI_MAPPING,backend/auth_api/ndsp_password_reset_module.js::ndsp_password_reset_module,ndsp-password-reset.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-CBAF149235F6,Server,NO_UI_MAPPING,backend/server.js,DISCOVERY_REQUIRED,POST /auth/register,REAL_SNAPSHOT,API_CONNECTED,LOCAL_MODIFIED,Map capability to an approved screen and visible component
CAP-CBBAC7D35B02,L9 Horizon Structure,NO_UI_MAPPING,backend/layers/quality/l9_horizon_structure.py::l9_horizon_structure,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-CC016E49CAEB,Ndsp V18 P8 D12 Rollback 20260709 181731,NO_UI_MAPPING,scripts/rollback/ndsp_v18_p8_d12_rollback_20260709_181731.sh::ndsp_v18_p8_d12_rollback_20260709_181731,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-CC27F439262F,Admin From Db Role,NO_UI_MAPPING,backend/ndsp_admin_actions_gateway.cjs::adminFromDbRole,ndsp-admin-actions.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-CC3C140C5CC6,Ndsp Backup Verify V1,NO_UI_MAPPING,scripts/restore/ndsp_backup_verify_v1.sh::ndsp_backup_verify_v1,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-CC40B3547A67,Ndsp Restore Drill V1,NO_UI_MAPPING,scripts/restore/ndsp_restore_drill_v1.sh::ndsp_restore_drill_v1,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-CC42E75125CF,Prod Schema,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_7_20260730_091407/work/prod-schema.sql::prod-schema,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-CC8803E018C5,Index Bhr Cih4M,NO_UI_MAPPING,backups/commercial-live-preview-no-nginx/20260726_021929/portal-commercial-preview.previous/assets/index-BHrCIh4m.js::index-BHrCIh4m,nginx.service,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-CDAA43AE2E9B,Cot Asset Class,NO_UI_MAPPING,backend/app/support_layers/cot/cot_contracts.py::CotAssetClass,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-CDE607434C8D,Cot Direction,NO_UI_MAPPING,backend/app/support_layers/cot/cot_contracts.py::CotDirection,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-CE30A32874B5,Require Admin,NO_UI_MAPPING,backend/services/ndsp-launch-control-v167/server.py::require_admin,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-CE59D66A7F6E,Server,PARTIAL_TRACEABILITY,backend/server.js,DISCOVERY_REQUIRED,GET /health,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_MODIFIED,Complete source-service-API-data-UI evidence chain
CAP-CEBA8D26224F,Decision Ledger,NO_UI_MAPPING,backend/evidence/canonical_v1/decision_ledger.py::decision_ledger,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
