review_priority,capability_id,capability_name,capability_kind,source_or_algorithm,runtime_service,endpoint_or_contract,data_state,coverage_state,screen,visible_component,origin_classification,required_review
P0,CAP-38A2585A38E0,Admin Registrations,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/v1/frontend_contract.py::admin_registrations,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-ED7AC36DD2F2,Admin Trials,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/v1/frontend_contract.py::admin_trials,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-E668719D9AD9,Alert Prefs Get,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/compat/user_operational_compat.py::alert_prefs_get,DISCOVERY_REQUIRED,GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test|GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-606E55E95DA2,Alert Prefs Payload,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/v1/frontend_contract.py::AlertPrefsPayload,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-70F625B28F63,Alert Prefs Post,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/compat/user_operational_compat.py::alert_prefs_post,DISCOVERY_REQUIRED,GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test|GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-2B9AC68DB1D6,Assert No Decision Mutation,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/scenario/scenario_engine.py::assert_no_decision_mutation,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,ADMIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-798893D4D6E0,Asset Decision,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/v1/frontend_contract.py::asset_decision,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-805630C7C819,Attach Report,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/scenario/scenario_engine.py::attach_report,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,ADMIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-170A28FFB0E7,Auth,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_admin_ui_proxy.cjs::auth,ndsp-admin-ui-proxy.service,GET /api/admin-ui/health|GET /api/admin-ui/summary|GET /api/admin-ui/users|GET /api/admin-ui/payments|GET /api/admin-ui/trials|GET /api/admin-ui/packages|GET /api/admin-ui/markets|GET /api/admin-ui/alerts|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|GET /api/admin-ui/backups|GET /api/admin-ui/governance|POST /api/admin-ui/action,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-ED8397248098,Auth,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_admin_ui_proxy.cjs::auth,ndsp-admin-ui-proxy.service,GET /api/admin-ui/health|GET /api/admin-ui/summary|GET /api/admin-ui/users|GET /api/admin-ui/payments|GET /api/admin-ui/trials|GET /api/admin-ui/packages|GET /api/admin-ui/markets|GET /api/admin-ui/alerts|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|GET /api/admin-ui/backups|GET /api/admin-ui/governance|POST /api/admin-ui/action,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-63C8FEAE8B5B,Auth 2Fa Verify,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/v1/frontend_contract.py::auth_2fa_verify,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-538062400EBA,Auth Forgot,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/v1/frontend_contract.py::auth_forgot,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-DA1498962CCC,Auth Login,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/v1/frontend_contract.py::auth_login,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-81A7994FF55D,Auth Magic Link,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/v1/frontend_contract.py::auth_magic_link,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-D2D57F714E79,Auth Magic Link Verify,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/v1/frontend_contract.py::auth_magic_link_verify,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-438A6D14BFBB,Auth Optional,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_api_compat_gateway.cjs::authOptional,ndsp-api-compat.service,GET /health|GET /api/account/trial|GET /api/packages|GET /api/markets|GET /api/alerts/status|GET /api/payments/status,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-DECAE45DE878,Auth Optional,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_api_compat_gateway.cjs::authOptional,ndsp-api-compat.service,GET /health|GET /api/account/trial|GET /api/packages|GET /api/markets|GET /api/alerts/status|GET /api/payments/status,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-367A94FB6D59,Auth Register,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/v1/frontend_contract.py::auth_register,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-7E1F66F717A1,Auth Required,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_api_compat_gateway.cjs::authRequired,ndsp-api-compat.service,GET /health|GET /api/account/trial|GET /api/packages|GET /api/markets|GET /api/alerts/status|GET /api/payments/status,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P0,CAP-A231BBA8D29D,Auth Required,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_api_compat_gateway.cjs::authRequired,ndsp-api-compat.service,GET /health|GET /api/account/trial|GET /api/packages|GET /api/markets|GET /api/alerts/status|GET /api/payments/status,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
